raw_text,truncated_prompt,category_id,category_name,subcategory_id,subcategory_name
Can you help me pull the latest transaction report for merchant Microsoft? Please advise.,Can you help me pull the latest transaction report for merchant Microsoft? Please advise.,11,American Express & Payments,54,American Express Amex
I need to file a dispute for a charge of $797.01 on my corporate account. Urgent.,I need to file a dispute for a charge of $797.01 on my corporate account. Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Microsoft?,Can you help me pull the latest transaction report for merchant Microsoft?,11,American Express & Payments,54,American Express Amex
How do I reset the password for my Amex corporate card? Help.,How do I reset the password for my Amex corporate card? Help.,4,Cyber Security & Identity,128,Amex Card Risk
What are the limits for Centurion lounge access this year? Please advise.,What are the limits for Centurion lounge access this year? Please advise.,1,Production Support & Debugging,74,Error Code Exception
I need to file a dispute for a charge of $4553.37 on my corporate account. ASAP.,I need to file a dispute for a charge of $4553.37 on my corporate account. ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
Is the API endpoint for real-time authorizations down today?,Is the API endpoint for real-time authorizations down today?,0,Software Engineering & Development,3,Api Rest Graphql
I need to file a dispute for a charge of $1977.10 on my corporate account. Thanks.,I need to file a dispute for a charge of $1977.10 on my corporate account. Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
I am getting an error code 403 when trying to access the internal Amex risk dashboard.,I am getting an error code 403 when trying to access the internal Amex risk dashboard.,1,Production Support & Debugging,74,Error Code Exception
Please explain the new American Express platinum benefits for Q3. Help.,Please explain the new American Express platinum benefits for Q3. Help.,11,American Express & Payments,54,American Express Amex
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. ASAP.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. ASAP.",11,American Express & Payments,54,American Express Amex
Please explain the new American Express platinum benefits for Q3. ASAP.,Please explain the new American Express platinum benefits for Q3. ASAP.,11,American Express & Payments,54,American Express Amex
What is the current exchange rate for USD to CAD for international settlements?,What is the current exchange rate for USD to CAD for international settlements?,11,American Express & Payments,54,American Express Amex
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre.",11,American Express & Payments,54,American Express Amex
I need to file a dispute for a charge of $4403.90 on my corporate account. Thanks in advance.,I need to file a dispute for a charge of $4403.90 on my corporate account. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Starbucks? Thanks.,Can you help me pull the latest transaction report for merchant Starbucks? Thanks.,11,American Express & Payments,54,American Express Amex
How do I reset the password for my Amex corporate card? Pls.,How do I reset the password for my Amex corporate card? Pls.,4,Cyber Security & Identity,128,Amex Card Risk
What is the current exchange rate for USD to SGD for international settlements? Thanks in advance.,What is the current exchange rate for USD to SGD for international settlements? Thanks in advance.,1,Production Support & Debugging,74,Error Code Exception
Is the API endpoint for real-time authorizations down today? ASAP.,Is the API endpoint for real-time authorizations down today? ASAP.,0,Software Engineering & Development,3,Api Rest Graphql
Is the API endpoint for real-time authorizations down today? Help.,Is the API endpoint for real-time authorizations down today? Help.,0,Software Engineering & Development,3,Api Rest Graphql
Can you help me pull the latest transaction report for merchant Target?,Can you help me pull the latest transaction report for merchant Target?,11,American Express & Payments,54,American Express Amex
Necesito presentar una disputa por un cargo de $2525.81 en mi cuenta corporativa. Help.,Necesito presentar una disputa por un cargo de $2525.81 en mi cuenta corporativa. Help.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.",11,American Express & Payments,54,American Express Amex
Is the API endpoint for real-time authorizations down today? ASAP.,Is the API endpoint for real-time authorizations down today? ASAP.,0,Software Engineering & Development,3,Api Rest Graphql
Necesito presentar una disputa por un cargo de $663.99 en mi cuenta corporativa. Pls.,Necesito presentar una disputa por un cargo de $663.99 en mi cuenta corporativa. Pls.,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Starbucks? Urgent.,Can you help me pull the latest transaction report for merchant Starbucks? Urgent.,11,American Express & Payments,54,American Express Amex
Can you help me pull the latest transaction report for merchant Amazon? Thanks in advance.,Can you help me pull the latest transaction report for merchant Amazon? Thanks in advance.,11,American Express & Payments,54,American Express Amex
I need to file a dispute for a charge of $4369.32 on my corporate account. Please advise.,I need to file a dispute for a charge of $4369.32 on my corporate account. Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? Please advise.,How do I reset the password for my Amex corporate card? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
Is the API endpoint for real-time authorizations down today? ASAP.,Is the API endpoint for real-time authorizations down today? ASAP.,0,Software Engineering & Development,3,Api Rest Graphql
Please explain the new American Express platinum benefits for Q3. Pls.,Please explain the new American Express platinum benefits for Q3. Pls.,11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year?,What are the limits for Centurion lounge access this year?,1,Production Support & Debugging,74,Error Code Exception
How do I process a refund for a customer whose card ends in 8231? Thanks in advance.,How do I process a refund for a customer whose card ends in 8231? Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
What are the limits for Centurion lounge access this year? Thanks in advance.,What are the limits for Centurion lounge access this year? Thanks in advance.,1,Production Support & Debugging,74,Error Code Exception
I need to file a dispute for a charge of $2917.09 on my corporate account. Thanks in advance.,I need to file a dispute for a charge of $2917.09 on my corporate account. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
